Average Reward,Episode Num
-440.444904488506,115
-440.3544203774931,116
-440.3694946002827,117
-440.22683457142875,118
-439.740977413889,119
-439.59037399311313,120
-439.39357231967233,121
-439.06538220460726,122
-438.6320918427421,123
-438.48141741066684,124
-438.18453941402134,125
-438.07554885564326,126
-437.74359318098976,127
-437.63264343927665,128
-437.3754059641027,129
-437.4449115928755,130
-437.3779137272729,131
-437.22050187092754,132
-436.832431932836,133
-436.64339922839525,134
-436.3987470808825,135
-436.107295171533,136
-435.9726202946861,137
-435.9059502505997,138
-435.8613135785716,139
-435.5616628297874,140
-435.41609742723017,141
-435.3155397575759,142
-435.0683810405094,143
-434.7210355448277,144
-434.65903813013716,145
-434.3533109659866,146
-434.0764636148651,147
-434.06608410514565,148
-434.009984477778,149
-433.6410982969097,150
-433.3866064473686,151
-433.0175303104577,152
-432.782999555195,153
-432.4973395688174,154
-432.37156508333345,155
-432.2482787080681,156
-432.0056180073841,157
-431.82629459014686,158
-431.4806999593751,159
-431.2272705093169,160
-431.04529706275736,161
-430.8642323445809,162
-430.5543091371953,163
-430.4333440292931,164
-430.1748835753013,165
-429.84861468562883,166
-429.7377080476191,167
-429.6582427485208,168
-429.50995688235304,169
-429.29058401656926,170
-428.964663631783,171
-428.7646031098266,172
-428.3621668850575,173
-427.9890940800001,174
-427.82159695833343,175
-427.82216853201516,176
-427.73779585580536,177
-427.53508108659224,178
-427.35993709537047,179
-427.2431239208104,180
-427.0072111336997,181
-426.8106805555556,182
-426.7059205280798,183
-426.4736137504505,184
-426.21437098118287,185
-425.96961575133696,186
-425.8922226578015,187
-425.8332487636685,188
-425.654646085965,189
-425.4008836457243,190
-425.2014261510417,191
-424.883568365285,192
-424.6719892895189,193
-424.4623123897436,194
-424.27156517687075,195
-424.0757779585448,196
-424.1292237045454,197
-423.87607094304855,198
-423.68440143999993,199
-423.43573968822545,200
-423.1904490123761,201
-422.8935909441707,202
-422.6573064697712,203
-422.4511027170731,204
-422.29543627103556,205
-422.1300914452495,206
-421.85397259615377,207
-421.7377535645932,208
-421.5565223539682,209
-421.3305136627172,210
-421.05315706210683,211
-420.835484298122,212
-420.7807387928349,213
-420.50182604961236,214
-420.26528679783945,215
-420.0797788218125,216
-419.9253161781345,217
-419.80414057534244,218
-419.57851295606054,219
-419.50910490422314,220
-419.30215334009,221
-419.07417079895356,222
-418.79693973809515,223
-418.65464144370355,224
-418.4967777426252,225
-418.2097828685755,226
-418.04760610087703,227
-417.8295773093157,228
-417.61350208840565,229
-417.38143986147173,230
-417.27472771839064,231
-417.1476858154505,232
-416.98453464601124,233
-416.81513710141826,234
-416.6472065247173,235
-416.3616694254569,236
-416.0757639691875,237
-415.98885331589946,238
-415.8335242756943,239
-415.7119525594743,240
-415.52474627548196,241
-415.3506224732509,242
-415.2233209480873,243
-415.0349921455781,244
-414.81518667818415,245
-414.68109212820497,246
-414.4702244287633,247
-414.25878774163306,248
-414.0613707326665,249
-413.85937244023893,250
-413.7383310185184,251
-413.4947826284584,252
-413.28127629002614,253
-413.0501839705881,254
-412.8096270169269,255
-412.6332056212709,256
-412.45185756653734,257
-412.2143350546974,258
-412.0612040884614,259
-411.82855931226044,260
-411.60204703498715,261
-411.315955906844,262
-411.15153598042923,263
-410.968573571698,264
-410.76334486779444,265
-410.5494463845193,266
-410.3174200379353,267
-410.1262640099132,268
-409.9400989549382,269
-409.77349719741693,270
-409.62503647732836,271
-409.4381848229548,272
-409.2292060705596,273
-408.999126180606,274
-408.75653830253617,275
-408.55663594945844,276
-408.4273957721822,277
-408.1852884587813,278
-408.0263703244047,279
-407.8497838499406,280
-407.66219387943255,281
-407.470433196113,282
-407.29556200176046,283
-407.15492207836246,284
-406.9744052913752,285
-406.7590714413472,286
-406.5761621863425,287
-406.3985537987312,288
-406.1445934764367,289
-405.9565178018327,290
-405.73035507876705,291
-405.64713083674627,292
-405.4948504013605,293
-405.3594387231638,294
-405.18615480067564,295
-405.0385563799102,296
-404.86613215883665,297
-404.6480810044593,298
-404.44315854555555,299
-404.2203145022148,300
-404.04622356181017,301
-403.889066389439,302
-403.7380840455044,303
-403.5915486229508,304
-403.38042824019607,305
-403.2286958897937,306
-403.10164431168835,307
-402.9829388225459,308
-402.83474720967746,309
-402.6390715391212,310
-402.5011881538462,311
-402.36438590255597,312
-402.20648956528663,313
-402.03188863915346,314
-401.84976568881865,315
-401.6933587770768,316
-401.59957347169814,317
-401.42599660135846,318
-401.23764733750005,319
-401.1131665830738,320
-401.0244424834369,321
-400.8766892363262,322
-400.69247577211945,323
-400.5030246266668,324
-400.3728376978529,325
-400.20981995769637,326
-400.0308721082318,327
-399.849861715299,328
-399.70559486111125,329
-399.53675637160137,330
-399.4343793895584,331
-399.32848744294307,332
-399.16820093113785,333
-399.00606841890556,334
-398.89018025744053,335
-398.74212796785366,336
-398.5908465359961,337
-398.43313466961655,338
-398.26026006421574,339
-398.11036237878795,340
-397.98849307309945,341
-397.8376336943635,342
-397.68745446414727,343
-397.51684173333337,344
-397.3705331618497,345
-397.23753712295866,346
-397.08213971791184,347
-396.9077705625597,348
-396.73253814190474,349
-396.57034881908834,350
-396.4112389199811,351
-396.24387471907465,352
-396.08905108615824,353
-395.98185300563387,354
-395.8239783913858,355
-395.68575203314657,356
-395.5473669771881,357
-395.4014788402971,358
-395.2720898333333,359
-395.15085425115416,360
-395.0468041422651,361
-394.88332869513306,362
-394.8008149313186,363
-394.66400363196334,364
-394.54354043761373,365
-394.3988247624885,366
-394.2742479900361,367
-394.1430091002709,368
-394.0093201346846,369
-393.86701672866116,370
-393.7750623118278,371
-393.6525546791777,372
-393.52941707263795,373
-393.3928513591109,374
-393.24882379033676,375
-393.0990674885056,376
-392.96977255202813,377
-392.87229277836406,378
-392.74846343421046,379
-392.60799560979876,380
-392.51589407940656,381
-392.4094096470844,382
-392.2919710407985,383
-392.1813473961038,384
-392.06834275561306,385
-391.9866542846683,386
-391.844347787371,387
-391.7571457583546,388
-391.64419532264947,389
-391.5232220601022,390
-391.39045881079926,391
-391.2724622145886,392
-391.13955717470384,393
-391.0067729835442,394
-390.9126936914982,395
-390.8033586230058,396
-390.69334371273027,397
-390.58679618504596,398
-390.5222114358333,399
-390.38528309185364,400
-390.27948872595357,401
-390.18061784284527,402
-390.0672643094059,403
-389.94428185637855,404
-389.8112923522167,405
-389.68437581244876,406
-389.60506444076793,407
-389.50643595313767,408
-389.4142704873983,409
-389.3382671098945,410
-389.2378542152103,411
-389.1355568454398,412
-389.05577384460537,413
-388.9578480951806,414
-388.85226874919863,415
-388.72620084172655,416
-388.6077853488835,417
-388.50723333213995,418
-388.4118617603174,419
-388.3095749908946,420
-388.2133574680094,421
-388.11758573601253,422
-388.02227343671376,423
-387.92712872039203,424
-387.83031312832543,425
-387.7311144035909,426
-387.6361663983644,427
-387.5384495827505,428
-387.4448077856589,429
-387.3514995800463,430
-387.2595821415894,431
-387.16947858468046,432
-387.0783885802611,433
-386.9772543015326,434
-386.89235095833334,435
-386.8136739748284,436
-386.70801485045666,437
-386.64601630144267,438
-386.5811611515152,439
-386.492157792895,440
-386.41812476018106,441
-386.3401765248308,442
-386.2240758945196,443
-386.128478545693,444
-386.0341628542602,445
-385.9289741387026,446
-385.8329491875001,447
-385.74515390274695,448
-385.6568335985186,449
-385.56607657354033,450
-385.4987432931416,451
-385.44273583738044,452
-385.36707671953013,453
-385.28683628644694,454
-385.2004698187135,455
-385.124751392779,456
-385.03871456259094,457
-384.95322991394335,458
-384.86820640760874,459
-384.77748391793205,460
-384.69531828246755,461
-384.6103174560835,462
-384.52641717995687,463
-384.44384628315413,464
-384.3618509527897,465
-384.2790685535332,466
-384.1988380081909,467
-384.1307536648899,468
-384.04015456312055,469
-383.9587582062986,470
-383.87817995162425,471
-383.7974702064834,472
-383.7230278213783,473
-383.64298454280697,474
-383.56230506232487,475
-383.48567291684134,476
-383.407436363668,477
-383.34933883785664,478
-383.2709424305555,479
-383.20226439743584,480
-383.1311447206085,481
-383.0685421538992,482
-382.9981909108126,483
-382.93012908659784,484
-382.84613956310005,485
-382.7689458319643,486
-382.7182347640026,487
-382.63847427062024,488
-382.5612305193877,489
-382.4914074714867,490
-382.4132230338753,491
-382.3540235885733,492
-382.2796849065452,493
-382.22237928922556,494
-382.1454080893817,495
-382.0687063913481,496
-381.9897315753012,497
-381.9339189271877,498
