Average Reward,Episode Num
-446.07721129040436,263
-446.0277553402519,264
-446.0135794129076,265
-445.9074256928842,266
-445.9191978121894,267
-446.0010796951676,268
-445.8768848234571,269
-445.84215195079986,270
-445.7399613982847,271
-445.7577879261298,272
-445.65152028345534,273
-445.7228075284852,274
-445.6665852282612,275
-445.6136982978343,276
-445.6806678537174,277
-445.5869726756276,278
-445.57702649821465,279
-445.5174699531439,280
-445.46844436347556,281
-445.4172731307424,282
-445.40852932687824,283
-445.3109413573103,284
-445.30176364044326,285
-445.192404826365,286
-445.0971537795142,287
-444.973193817186,288
-444.9450669551727,289
-445.0265311798399,290
-444.8399990941783,291
-444.74704818942,292
-444.73777837358296,293
-444.6764175451979,294
-444.6759145349101,295
-444.6108628131315,296
-444.48895679138724,297
-444.48332883054644,298
-444.39091705222245,299
-444.34146587652293,300
-444.2482630270421,301
-444.3179850132015,302
-444.279296923794,303
-444.32627618907117,304
-444.31434578976047,305
-444.2357185939198,306
-444.30409033549796,307
-444.4381698403453,308
-444.3710507758066,309
-444.3839763456593,310
-444.3372838573719,311
-444.28668775026637,312
-444.1916745583866,313
-444.1216911925928,314
-444.06095556803814,315
-444.03753262670887,316
-444.00450619863744,317
-444.0438808207943,318
-443.9254222083335,319
-443.9236654563864,320
-443.8523512137682,321
-443.825596145511,322
-443.78888488323065,323
-443.80238769179505,324
-443.6882054667691,325
-443.61305457186563,326
-443.63603771747984,327
-443.81421410688966,328
-443.7445811328284,329
-443.63503419285007,330
-443.6040220456829,331
-443.63075649549563,332
-443.5888949960081,333
-443.58077248706473,334
-443.50899944742076,335
-443.415264784372,336
-443.3234587283039,337
-443.3215322256638,338
-443.2186053014707,339
-443.08597541642246,340
-443.01060061939586,341
-442.9097177949467,342
-442.8007830460272,343
-442.72437246376825,344
-442.69361810838166,345
-442.6710173924113,346
-442.5770731642721,347
-442.4919999684814,348
-442.3978344519048,349
-442.3120552891739,350
-442.18366548626904,351
-442.1419618541077,352
-442.0863151845575,353
-441.9998367314555,354
-441.91076143071166,355
-441.9402023291317,356
-441.8429461792366,357
-441.82248629294344,358
-441.85657574212973,359
-441.78758636472776,360
-441.76965725966863,361
-441.68387207621686,362
-441.7985591575093,363
-441.7540698949773,364
-441.6828629849728,365
-441.6719423260674,366
-441.6279627694748,367
-441.53790228997303,368
-441.5065184360361,369
-441.4514353459121,370
-441.4762517051973,371
-441.37474403127806,372
-441.2800697450982,373
-441.1393104071113,374
-441.0869028058512,375
-441.0842006595934,376
-441.0220027394181,377
-440.98555583949,378
-440.9323080767545,379
-440.79018970209984,380
-440.6522974930193,381
-440.584049318538,382
-440.50960526475706,383
-440.3947670086581,384
-440.42666853799665,385
-440.30015017958664,386
-440.3222435266324,387
-440.38847082219377,388
-440.32281822564113,389
-440.26363856948007,390
-440.24635962244906,391
-440.2924326670908,392
-440.2762366484772,393
-440.19611195147684,394
-440.2530017529462,395
-440.17090888664995,396
-440.1148109304858,397
-440.08348106098583,398
-440.05677796125,399
-439.9153866903575,400
-439.79794544444445,401
-439.757348531431,402
-439.796057779703,403
-439.7366202609054,404
-439.708200065271,405
-439.662849504914,406
-439.59119507067,407
-439.5400136625917,408
-439.3936211642277,409
-439.33932190916465,410
-439.2904192334143,411
-439.250268826473,412
-439.20212231602255,413
-439.2066099903615,414
-439.1657131229968,415
-439.0932315547562,416
-439.07917555781495,417
-439.11887474860777,418
-439.0624825396825,419
-438.9878059414093,420
-438.8690514075829,421
-438.8822863794326,422
-438.84800815566035,423
-438.77361264666666,424
-438.64899522104855,425
-438.5736755858705,426
-438.44386981775705,427
-438.4299885139861,428
-438.3499958302326,429
-438.32307871848417,430
-438.23619417129635,431
-438.16668973287153,432
-438.16240955184344,433
-438.1483235325672,434
-438.15326169724784,435
-438.11256397749816,436
-438.0072128755709,437
-437.96088863743364,438
-437.9129941257577,439
-437.83682981783835,440
-437.8094008438915,441
-437.8188575553048,442
-437.72474249962477,443
-437.67774839138593,444
-437.69154284678643,445
-437.7129726219241,446
-437.7906282269347,447
-437.8058556314033,448
-437.72197257407424,449
-437.6569183436809,450
-437.63487214306804,451
-437.6065772582783,452
-437.62234218906036,453
-437.5517807472529,454
-437.50097844919605,455
-437.37215604412853,456
-437.2745682219798,457
-437.2153544353669,458
-437.14962925543495,459
-437.0597314060016,460
-437.0157105714287,461
-436.9277778074155,462
-436.84419644468403,463
-436.8243210505377,464
-436.81240185550797,465
-436.7912944832264,466
-436.76410579131067,467
-436.7283378034827,468
-436.6925231875888,469
-436.6101305031848,470
-436.6173326211159,471
-436.51864787596907,472
-436.41476183333344,473
-436.33026827894747,474
-436.2638016095939,475
-436.2583977229211,476
-436.17302305090664,477
-436.1231578510787,478
-436.07539258541675,479
-436.0129116940402,480
-435.969024620332,481
-435.8943074551415,482
-435.80697630785124,483
-435.7507906426117,484
-435.7128906920439,485
-435.6830534086243,486
-435.6943922821038,487
-435.6502331970007,488
-435.60704988231294,489
-435.59710614188737,490
-435.59925201084013,491
-435.585817010142,492
-435.5533143636977,493
-435.51052754511784,494
-435.4882461831317,495
-435.49481051978535,496
-435.3988632346051,497
-435.34093332264524,498
-435.22551834866664,499
-435.1232239690619,500
-435.0284999551793,501
-435.0058495281644,502
-434.9809472622355,503
-434.9045509108911,504
-434.86523646936763,505
-434.8956266397107,506
-434.8299297106299,507
-434.8056772642436,508
-434.708387833987,509
-434.6118019181344,510
-434.5468112558594,511
-434.50099354191036,512
-434.3963363180934,513
-434.3564175546926,514
-434.29092635917317,515
-434.2423543475178,516
-434.1873997290863,517
-434.13322668368664,518
-434.1255541003206,519
-434.02321923032633,520
-433.93527456066414,521
-433.8748009114086,522
-433.8430286997456,523
-433.8137940149207,524
-433.7188181352979,525
-433.71462205629354,526
-433.65576648106065,527
-433.60512636893515,528
-433.5260101075472,529
-433.43804688449467,530
-433.3469325037594,531
-433.3018140187618,532
-433.2802884750312,533
-433.24949986168224,534
-433.2232149676617,535
-433.1429728150217,536
-433.02411604027265,537
-432.96715751576994,538
-432.90590794845684,539
-432.81689009149727,540
-432.7566412333948,541
-432.7253020890117,542
-432.6200584617034,543
-432.55874614311927,544
-432.4438548559218,545
-432.3382303765996,546
-432.32973715571774,547
-432.231320660595,548
-432.11362501878784,549
-432.0641494700544,550
-432.06028110477047,551
-432.03746998824585,552
-431.9833218558964,553
-431.9516788591591,554
-431.8935666405875,555
-431.82947566965885,556
-431.79960835752684,557
-431.7627594436493,558
-431.6273717946428,559
-431.6235301497326,560
-431.50117238523126,561
-431.4641319336886,562
-431.4007724089834,563
-431.342520539823,564
-431.27753618727917,565
-431.1906322413286,566
-431.191059502054,567
-431.1803773292326,568
-431.14368433918133,569
-431.0570353044367,570
-430.9706512214453,571
-430.9421248699826,572
-430.856265358014,573
-430.76980396000005,574
-430.6980576490162,575
-430.6464590141537,576
-430.62539472837375,577
-430.5522883249857,578
-430.48113174885066,579
-430.4198239827884,580
-430.3581048233105,581
-430.26835260520306,582
-430.189684285959,583
-430.1529552461539,584
-430.0691831066554,585
-430.00647442589445,586
-429.9589025983561,587
-429.8812181516696,588
-429.82241506864415,589
-429.7342346012409,590
-429.6680566931307,591
-429.63232476166394,592
-429.57943666105507,593
-429.4974206711486,594
-429.4364666873603,595
-429.33850068927984,596
-429.2956741463212,597
-429.24232394184764,598
-429.2268380091668,599
-429.1553588746535,600
-429.0845951893689,601
-429.0881515005529,602
-429.01191333388533,603
-428.9846101754822,604
-428.9436833220573,605
-428.8535129288853,606
-428.8314754895834,607
-428.75751255117683,608
-428.72663289918034,609
-428.6500560109111,610
-428.62374757952074,611
-428.56703457803167,612
-428.6004872823019,613
-428.5794126330624,614
-428.4964179280304,615
-428.4397758473799,616
-428.3829426914779,617
-428.3480699512656,618
-428.3059992129033,619
-428.2598137214171,620
-428.2426367631298,621
-428.2005323975389,622
-428.16180152938045,623
-428.08566240666676,624
-428.0476284640576,625
-428.00555038171194,626
-427.9779892338111,627
-427.9537569393218,628
-427.8990560264551,629
-427.9012571790809,630
-427.87949031144524,631
-427.81603268931025,632
-427.6930317902209,633
-427.6644717968504,634
-427.6051453839099,635
-427.5232944476715,636
-427.4972657544411,637
-427.5151013453314,638
-427.430604619271,639
-427.3637131599066,640
-427.3037437912774,641
-427.2097821469675,642
-427.20349569021755,643
-427.1399992638245,644
-427.13868912487123,645
-427.1302734670275,646
-427.0483358901751,647
-426.9844752326658,648
-426.91370906743606,649
-426.88812586584754,650
-426.8234000736198,651
-426.7473536505872,652
-426.6720447928136,653
-426.62635983053445,654
-426.57659340904485,655
-426.4884036204973,656
-426.46824203318147,657
-426.3995110758727,658
-426.35741299040416,659
-426.3135136875947,660
-426.2226257384191,661
-426.15507984112634,662
-426.08430603990973,663
-426.03656067418564,664
-425.9764520573074,665
-425.90376810594717,666
-425.8668983383235,667
-425.8246734895368,668
-425.7662687723882,669
-425.7383823527075,670
-425.7076777266866,671
-425.66904974814275,672
-425.63640589762616,673
-425.59998320567905,674
-425.52269573052274,675
-425.4764170366815,676
-425.4159811578172,677
-425.40968943151705,678
-425.3441733928923,679
-425.3249338793442,680
-425.2704936155915,681
-425.23721232942904,682
-425.20486043128665,683
-425.16266038321174,684
-425.1401526413995,685
-425.08474331926254,686
-425.0691792291667,687
-425.05459891122405,688
-424.9646615589372,689
-424.90895372045344,690
-424.8513920830925,691
-424.81181799711396,692
-424.8105376066282,693
-424.7521526776978,694
-424.72200755747116,695
-424.6403214925872,696
-424.60757322015274,697
-424.6011443962803,698
-424.519975827857,699
-424.43691104041835,700
-424.3535312602088,701
-424.3281984516357,702
-424.28960481605105,703
-424.22748210591016,704
-424.1856267762039,705
-424.10026140216877,706
-424.0563658187382,707
-424.0304382049835,708
-423.9506345021126,709
-423.88882519573366,710
-423.8266192902621,711
-423.80205199064983,712
-423.78371659547145,713
-423.7422826951048,714
-423.7253034620576,715
-423.63038063249644,716
-423.55444871564526,717
-423.5133974714881,718
-423.4518739263888,719
-423.41040404553854,720
-423.3325687451523,721
-423.2625024979252,722
-423.18649485290047,723
-423.13762904252866,724
-423.0814055681817,725
-422.9847562040347,726
-422.90834172710606,727
-422.86809245130297,728
-422.7857611664382,729
-422.72191734724106,730
-422.6544045874315,731
-422.5648687726237,732
-422.5108201673477,733
-422.4205496741494,734
-422.3833770375904,735
-422.3193184215285,736
-422.23193772064116,737
-422.1341616229136,738
-422.05485468873854,739
-422.0090327714798,740
-421.9549520986071,741
-421.8826200495736,742
-421.8286363525983,743
-421.767294459955,744
-421.7156720089363,745
-421.64897364346245,746
-421.59079314884104,747
-421.5374231975965,748
-421.503491867333,749
-421.47893741699926,750
-421.4121785467639,751
-421.33546801305863,752
-421.2662168233862,753
-421.2138360192051,754
-421.1506402934302,755
-421.08043316380434,756
-421.0246777829814,757
-420.948984254721,758
-420.8937654228069,759
-420.83678380989915,760
-420.81174966382315,761
-420.7542128154215,762
-420.69239315095973,763
-420.6510240150326,764
-420.67025028372484,765
-420.6424987903085,766
-420.5684424752603,767
-420.48854275335924,768
-420.44713977077913,769
-420.4102063739731,770
-420.35837643696016,771
-420.31145643833537,772
-420.2779686703272,773
-420.2072812552687,774
-420.15754652985385,775
-420.09454258108093,776
-420.04570439610103,777
-419.98791665382964,778
-419.9160432873931,779
-419.8535594660691,780
-419.81421622996584,781
-419.7407943356747,782
-419.68188564051866,783
-419.6381602252653,784
-419.57757564334173,785
-419.5273713182973,786
-419.4615093631556,787
-419.41272760287274,788
-419.3618124286919,789
-419.3222260809101,790
-419.27084588047126,791
-419.2096693883984,792
-419.16579508900077,793
-419.12465413752614,794
-419.0562491857202,795
-418.99913322563776,796
-418.9873258456558,797
-418.95351434021694,798
-418.9243859810416,799
-418.835912443196,800
-418.7583817676641,801
-418.7307783640514,802
-418.6674598410032,803
-418.6168420134574,804
-418.5634232547559,805
-418.54511093742246,806
-418.4987250895213,807
-418.4489482408322,808
-418.3972306816871,809
-418.3815525460335,810
-418.31624394499164,811
-418.26725508241066,812
-418.1948163910727,813
-418.15005713456014,814
-418.1043115457514,815
-418.04645707343917,816
-417.98541059127933,817
-417.9430596943425,818
-417.8736787410567,819
-417.81376332196487,820
-417.7572808872666,821
-417.72529004110953,822
-417.6786270517797,823
-417.6282320561613,824
-417.5962016154154,825
-417.5498525705358,826
-417.4586644084136,827
-417.38407714073156,828
-417.3273200477909,829
-417.26303730465276,830
-417.2349434344949,831
-417.1650211134451,832
-417.10655226758564,833
-417.0250735275447,834
-416.972887529306,835
-416.9254612594581,836
-416.8905224815033,837
-416.8485637304327,838
-416.7874148430552,839
-416.7483210529129,840
-416.70346548970673,841
-416.6486434729138,842
-416.58491462322235,843
-416.5140320554236,844
-416.43900237371906,845
-416.3745845718217,846
-416.33866727790837,847
-416.2780645465249,848
-416.2078796025486,849
-416.1456342892671,850
-416.0991381347805,851
-416.05418117936654,852
-416.00367185850854,853
-415.9467071142295,854
-415.8752922873827,855
-415.8141128383893,856
-415.76129460023265,857
-415.7255766717109,858
-415.6612144406972,859
-415.61515753039055,860
-415.56265563167005,861
-415.49673816666615,862
-415.4384213777001,863
-415.3691264714831,864
-415.35098615049986,865
-415.29353595482456,866
-415.24863448463856,867
-415.2200732955499,868
-415.1731671210723,869
-415.1168491303095,870
-415.06478953019825,871
-415.0023926701026,872
-414.9530335499614,873
-414.89907938838047,874
-414.861863575342,875
-414.8522028804632,876
-414.78491504954394,877
-414.730929538111,878
-414.65959738674195,879
-414.61331709780507,880
-414.57163250680225,881
-414.4975303152128,882
-414.46751836708097,883
-414.43793783502775,884
-414.377999541384,885
-414.34474756106675,886
-414.274038786974,887
-414.20462605343033,888
-414.1379970018722,889
-414.07471909708147,890
-414.0202940364345,891
-413.9627306123549,892
-413.8851353933627,893
-413.8544417031653,894
-413.8029812771573,895
-413.7389412935707,896
-413.70350604231584,897
-413.65422207675147,898
-413.6079290707403,899
-413.56167597447234,900
-413.5142124222094,901
-413.45552465153145,902
-413.41797826493314,903
-413.36602853204374,904
-413.3330582777773,905
-413.2499723526272,906
-413.1751660449701,907
-413.1486536072602,908
-413.1067318684976,909
-413.0529791834974,910
-412.99280225164415,911
-412.92639864275225,912
-412.870991852297,913
-412.8175509468118,914
-412.7689000917025,915
-412.7179564678293,916
-412.7118337795928,917
-412.64674377421056,918
-412.59813734474585,919
-412.5441033400284,920
-412.5026058335136,921
-412.4512153604184,922
-412.3759782956344,923
-412.33084647963915,924
-412.2986582544991,925
-412.2432804314989,926
-412.19364836081115,927
-412.17157009328963,928
-412.1060133919348,929
-412.0587526075898,930
-411.98370595994214,931
-411.9428391445153,932
-411.89881043165536,933
-411.83882354313664,934
-411.7982268272786,935
-411.7399638249727,936
-411.6856076099852,937
-411.6282875479227,938
-411.6150638053185,939
-411.5613045683663,940
-411.53404662455705,941
-411.4817212085536,942
-411.426212637005,943
-411.3667644134032,944
-411.30446481289573,945
-411.2543303013017,946
-411.2176083013354,947
-411.15735125992205,948
-411.10037235754316,949
-411.0541703417448,950
-410.9986695295861,951
-410.9600864108072,952
-410.91472136914666,953
-410.86398220540934,954
-410.8130423331582,955
-410.7607421020543,956
-410.7047458707369,957
-410.64774675373576,958
-410.60610924270753,959
-410.54501194866384,960
-410.50967088062987,961
-410.45152104551676,962
-410.4173798103381,963
-410.39288827858303,964
-410.3315989925803,965
-410.2745105844529,966
-410.2272106065764,967
-410.1817200252831,968
-410.1209725537793,969
-410.0885428182279,970
-410.02780749777014,971
-410.0049190130174,972
-409.9549216216625,973
-409.9031027830762,974
-409.85608980003343,975
-409.84129434356805,976
-409.79227976346215,977
-409.7423527551917,978
-409.6789979664959,979
-409.6160088030914,980
-409.5584535996259,981
-409.4977050671407,982
-409.4534554034546,983
-409.40535096920405,984
-409.3472965738668,985
-409.31029760486257,986
-409.261106780195,987
-409.2083061302656,988
-409.17869373855154,989
-409.12754372031554,990
-409.07559218212305,991
-409.01499290919713,992
-408.9806936772294,993
-408.9157645003344,994
-408.865192518239,995
-408.8085550349375,996
-408.7373447391443,997
-408.6959347500828,998
-408.6446562073327,999
-408.59463938478126,1000
-408.5596653883892,1001
-408.5261437901289,1002
-408.45752643642027,1003
-408.4012323713094,1004
-408.37419426027094,1005
-408.3066497621641,1006
-408.2595116301249,1007
-408.2016533804089,1008
-408.1482278321775,1009
-408.10946587537023,1010
-408.1137405564881,1011
-408.0575159577156,1012
-408.010520654996,1013
-407.9602694321832,1014
-407.9254554119088,1015
-407.8637709790226,1016
-407.8184815054021,1017
-407.7786819473333,1018
-407.72478303611047,1019
-407.69048979970546,1020
-407.64647587654855,1021
-407.6176307437269,1022
-407.5579608455397,1023
-407.5139362578855,1024
-407.4592359749831,1025
-407.4038180480357,1026
-407.35020460975943,1027
-407.30072823939037,1028
-407.2503046729767,1029
-407.1849925929512,1030
-407.15555890568413,1031
-407.11640362907326,1032
-407.0651273354281,1033
-407.0086268768109,1034
-406.96329850112545,1035
-406.9148378116355,1036
-406.8606426811169,1037
-406.79382665495604,1038
-406.74699019310833,1039
-406.70400062664044,1040
-406.6490983331728,1041
-406.60387152077277,1042
-406.5605045181986,1043
-406.5109910062195,1044
-406.4842963067234,1045
-406.4371240155996,1046
-406.37368268066103,1047
-406.34231570559206,1048
-406.31033565365027,1049
-406.2582737052009,1050
-406.2249933122619,1051
-406.17942095584,1052
-406.118278255534,1053
-406.07585141232187,1054
-406.0268612975059,1055
-405.9784487150737,1056
-405.93018407041546,1057
-405.88736187157656,1058
-405.8477287801883,1059
-405.8148910747718,1060
-405.76301401381,1061
-405.7380436327998,1062
-405.7020895029758,1063
-405.65627096118897,1064
-405.5979505644149,1065
-405.5465428375504,1066
-405.5103515419784,1067
-405.4596640424069,1068
-405.4129842744545,1069
-405.36966138795486,1070
-405.3252287700557,1071
-405.28113646908946,1072
-405.23784871461794,1073
-405.1908024398447,1074
-405.14147598605916,1075
-405.10809138115104,1076
-405.08242608147776,1077
-405.04043899860955,1078
-404.9892820723762,1079
-404.97991540703026,1080
-404.93085058595165,1081
-404.89587094321297,1082
-404.8569488182654,1083
-404.80826467219634,1084
-404.76624634407585,1085
-404.7201799060101,1086
-404.67003910140903,1087
-404.61219315748366,1088
-404.5705908715594,1089
-404.5249205600364,1090
-404.46620695283855,1091
-404.43028921530924,1092
-404.40242024573405,1093
-404.3564088232874,1094
-404.2970726621043,1095
-404.2516785931325,1096
-404.200565532483,1097
-404.1756117585681,1098
-404.1343626289391,1099
-404.08449970920344,1100
-404.055220660163,1101
-404.02319774493776,1102
-403.9674949474635,1103
-403.9145563117644,1104
-403.8563081166362,1105
-403.8167740477263,1106
-403.77804122412726,1107
-403.7358118629393,1108
-403.6971629004501,1109
-403.6379118765374,1110
-403.58308086166033,1111
-403.5379065289006,1112
-403.5016713556251,1113
-403.47666833422994,1114
-403.43385601090176,1115
-403.38686557490274,1116
-403.3534401911148,1117
-403.3015173376524,1118
-403.27411389062473,1119
-403.2528178248585,1120
-403.2004125366901,1121
-403.159528080439,1122
-403.1280668328882,1123
-403.0904519782219,1124
-403.0396567232087,1125
-402.99616595238064,1126
-402.9502135908685,1127
-402.90784542855005,1128
-402.87181950693184,1129
-402.81609001458855,1130
-402.77735348056507,1131
-402.72326725639863,1132
-402.67874997472046,1133
-402.6267029638763,1134
-402.58891488585647,1135
-402.56173596980324,1136
-402.5250497605445,1137
-402.48254832543137,1138
-402.4501316631576,1139
-402.3943988159506,1140
-402.3563308200522,1141
-402.31048400845697,1142
-402.26174111145076,1143
-402.21476946593856,1144
-402.169518550756,1145
-402.13361633435017,1146
-402.0821244644306,1147
-402.045641398027,1148
-402.0013323137678,1149
-401.9754939416447,1150
-401.93486226996504,1151
-401.882432970656,1152
-401.84500611655085,1153
-401.79773324617577,1154
-401.7630434325257,1155
-401.71522870109453,1156
-401.67693995466294,1157
-401.655395669111,1158
-401.604966249856,1159
-401.55861669896603,1160
-401.5167802674982,1161
-401.4760778469472,1162
-401.43527174799505,1163
-401.3891440686691,1164
-401.3441009375353,1165
-401.29767329034524,1166
-401.2613802301651,1167
-401.21044875349264,1168
-401.15874437991414,1169
-401.11378062169047,1170
-401.07349541951044,1171
-401.0259578216819,1172
-400.97450395812,1173
-400.9361068226947,1174
-400.89218994600304,1175
-400.85086840427607,1176
-400.80861794269913,1177
-400.7653396126658,1178
-400.7227246652539,1179
-400.68103444806627,1180
-400.6387645040888,1181
-400.5948018730625,1182
-400.560497928913,1183
-400.517927662025,1184
-400.47406648004466,1185
-400.4252292855936,1186
-400.3967738757011,1187
-400.3734487290437,1188
-400.33144349271674,1189
-400.29251509179926,1190
-400.2518460343956,1191
-400.2237680638443,1192
-400.18791756811805,1193
-400.14959834323537,1194
-400.1242976248603,1195
-400.075326049568,1196
-400.0256011839173,1197
-400.0041990037528,1198
-399.9672869854163,1199
-399.9316349569799,1200
-399.8914198141982,1201
-399.8525268791905,1202
-399.8341679122366,1203
-399.79895580774513,1204
-399.7540284885292,1205
-399.71606124827355,1206
-399.67655305035834,1207
-399.6449325603801,1208
-399.6148281637737,1209
-399.5730938553533,1210
-399.5242650195266,1211
-399.48158740010956,1212
-399.4417080726246,1213
-399.40810937818895,1214
-399.36582204152927,1215
-399.3367032847162,1216
-399.3028756298574,1217
-399.26892967678396,1218
-399.2316814474041,1219
-399.1882504264262,1220
-399.166680824877,1221
-399.13753334955004,1222
-399.10228771636685,1223
-399.0694321778228,1224
-399.02767016095675,1225
-398.9805832291494,1226
-398.9493793975295,1227
-398.9178667028746,1228
-398.8694884238479,1229
-398.8382110775788,1230
-398.8089856446154,1231
-398.7749707646657,1232
-398.7414704754182,1233
-398.7005219726041,1234
-398.6687412633491,1235
-398.6282435455399,1236
-398.5974977893103,1237
-398.5601137263918,1238
-398.5303509177415,1239
-398.49693595903796,1240
-398.46252401543165,1241
-398.42372272740636,1242
-398.3909025034829,1243
-398.36017342048143,1244
-398.3399278903152,1245
-398.3061593128838,1246
-398.2651568691235,1247
-398.2468028426737,1248
-398.2124348522662,1249
-398.18147350852604,1250
-398.15260098961613,1251
-398.1236912043092,1252
-398.0873703551298,1253
