episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,1234,4,winter,1000,4120,-72.40642275201802
1,ODT,1234,4,winter,1000,4120,-72.40633759804095
2,ODT,1234,4,winter,1000,4120,-72.40587684355634
3,ODT,1234,4,winter,1000,4120,-72.39981308881525
4,ODT,1234,4,winter,1000,4120,-72.39569032065523
5,ODT,1234,4,winter,1000,4120,-72.39185701412207
6,ODT,1234,4,winter,1000,4120,-72.29325039536573
7,ODT,1234,4,winter,1000,4120,-72.04874395917025
8,ODT,1234,4,winter,1000,4120,-71.93255937149762
9,ODT,1234,4,winter,1000,4120,-71.77211046283793
10,ODT,1234,4,winter,1000,4120,-71.61093907999104
11,ODT,1234,4,winter,1000,4120,-71.42082131272271
12,ODT,1234,4,winter,1000,4120,-71.23243878129698
13,ODT,1234,4,winter,1000,4120,-71.06877757426406
14,ODT,1234,4,winter,1000,4120,-71.03589348250229
15,ODT,1234,4,winter,1000,4120,-71.0858411724145
16,ODT,1234,4,winter,1000,4120,-71.16730592443307
17,ODT,1234,4,winter,1000,4120,-71.23948030846694
18,ODT,1234,4,winter,1000,4120,-71.33810753250415
19,ODT,1234,4,winter,1000,4120,-71.44247986094881
20,ODT,1234,4,winter,1000,4120,-71.50481539521014
21,ODT,1234,4,winter,1000,4120,-71.57536097095384
22,ODT,1234,4,winter,1000,4120,-71.55316652363773
23,ODT,1234,4,winter,1000,4120,-71.57363528315554
24,ODT,1234,4,winter,1000,4120,-71.5128700597001
25,ODT,1234,4,winter,1000,4120,-71.4572854396568
26,ODT,1234,4,winter,1000,4120,-71.3932418068563
27,ODT,1234,4,winter,1000,4120,-71.34630791771785
28,ODT,1234,4,winter,1000,4120,-71.32520048991476
29,ODT,1234,4,winter,1000,4120,-71.27202404208839
30,ODT,1234,4,winter,1000,4120,-71.20136692657121
31,ODT,1234,4,winter,1000,4120,-71.14527308604508
32,ODT,1234,4,winter,1000,4120,-71.13287075722666
33,ODT,1234,4,winter,1000,4120,-71.141215593183
34,ODT,1234,4,winter,1000,4120,-71.13029634779323
35,ODT,1234,4,winter,1000,4120,-71.12015927288375
36,ODT,1234,4,winter,1000,4120,-71.10052330763887
37,ODT,1234,4,winter,1000,4120,-71.10830905458042
38,ODT,1234,4,winter,1000,4120,-71.08990247541355
39,ODT,1234,4,winter,1000,4120,-71.08067909504311
40,ODT,1234,4,winter,1000,4120,-71.06417795147215
41,ODT,1234,4,winter,1000,4120,-71.03335670471193
42,ODT,1234,4,winter,1000,4120,-71.0030302695259
43,ODT,1234,4,winter,1000,4120,-70.9740622711869
44,ODT,1234,4,winter,1000,4120,-70.9688705740955
45,ODT,1234,4,winter,1000,4120,-70.92032637983088
46,ODT,1234,4,winter,1000,4120,-70.83799270105803
47,ODT,1234,4,winter,1000,4120,-70.75973252988068
48,ODT,1234,4,winter,1000,4120,-70.69813420502891
49,ODT,1234,4,winter,1000,4120,-70.63896925575773
50,ODT,1234,4,winter,1000,4120,-70.55048644903609
51,ODT,1234,4,winter,1000,4120,-70.47786886884745
52,ODT,1234,4,winter,1000,4120,-70.40128442378003
53,ODT,1234,4,winter,1000,4120,-70.33427603846938
54,ODT,1234,4,winter,1000,4120,-70.24588879219894
55,ODT,1234,4,winter,1000,4120,-70.16084500794587
56,ODT,1234,4,winter,1000,4120,-70.0667364984524
57,ODT,1234,4,winter,1000,4120,-69.97017899304686
58,ODT,1234,4,winter,1000,4120,-69.88242712695471
59,ODT,1234,4,winter,1000,4120,-69.80901386829547
60,ODT,1234,4,winter,1000,4120,-69.75423116954948
61,ODT,1234,4,winter,1000,4120,-69.68519538653065
62,ODT,1234,4,winter,1000,4120,-69.62889005096147
63,ODT,1234,4,winter,1000,4120,-69.55334875364282
64,ODT,1234,4,winter,1000,4120,-69.47527281624744
65,ODT,1234,4,winter,1000,4120,-69.39473929028601
66,ODT,1234,4,winter,1000,4120,-69.32121085411634
67,ODT,1234,4,winter,1000,4120,-69.27433393361814
68,ODT,1234,4,winter,1000,4120,-69.19524631143231
69,ODT,1234,4,winter,1000,4120,-69.10864047197879
70,ODT,1234,4,winter,1000,4120,-69.02980696624189
71,ODT,1234,4,winter,1000,4120,-68.96212406529773
72,ODT,1234,4,winter,1000,4120,-68.88731261811867
73,ODT,1234,4,winter,1000,4120,-68.80554481031918
74,ODT,1234,4,winter,1000,4120,-68.7345966841408
75,ODT,1234,4,winter,1000,4120,-68.66123188535035
76,ODT,1234,4,winter,1000,4120,-68.58989829671606
77,ODT,1234,4,winter,1000,4120,-68.54148621070907
78,ODT,1234,4,winter,1000,4120,-68.47747165751004
79,ODT,1234,4,winter,1000,4120,-68.4274858169963
80,ODT,1234,4,winter,1000,4120,-68.35839134464547
81,ODT,1234,4,winter,1000,4120,-68.2870843830792
82,ODT,1234,4,winter,1000,4120,-68.21331838889601
83,ODT,1234,4,winter,1000,4120,-68.14930030031731
84,ODT,1234,4,winter,1000,4120,-68.08699351031707
85,ODT,1234,4,winter,1000,4120,-68.02646319643922
86,ODT,1234,4,winter,1000,4120,-67.98935912964856
87,ODT,1234,4,winter,1000,4120,-67.93492623636837
88,ODT,1234,4,winter,1000,4120,-67.87026330600851
89,ODT,1234,4,winter,1000,4120,-67.82881666462947
90,ODT,1234,4,winter,1000,4120,-67.75908838935673
91,ODT,1234,4,winter,1000,4120,-67.6984420075226
92,ODT,1234,4,winter,1000,4120,-67.64300189707826
93,ODT,1234,4,winter,1000,4120,-67.58811783703888
94,ODT,1234,4,winter,1000,4120,-67.53117927179115
95,ODT,1234,4,winter,1000,4120,-67.48258541973563
96,ODT,1234,4,winter,1000,4120,-67.43096665836991
97,ODT,1234,4,winter,1000,4120,-67.39735384657993
98,ODT,1234,4,winter,1000,4120,-67.354473353588
99,ODT,1234,4,winter,1000,4120,-67.30561880933709
100,ODT,1234,4,winter,1000,4120,-67.25489744569754
101,ODT,1234,4,winter,1000,4120,-67.20551600182877
102,ODT,1234,4,winter,1000,4120,-67.15361566809602
103,ODT,1234,4,winter,1000,4120,-67.13475799379191
104,ODT,1234,4,winter,1000,4120,-67.08727032756767
105,ODT,1234,4,winter,1000,4120,-67.04362767466135
106,ODT,1234,4,winter,1000,4120,-66.99821383738532
107,ODT,1234,4,winter,1000,4120,-66.94758313409704
108,ODT,1234,4,winter,1000,4120,-66.90371357051153
109,ODT,1234,4,winter,1000,4120,-66.85767038182946
110,ODT,1234,4,winter,1000,4120,-66.84503047083597
111,ODT,1234,4,winter,1000,4120,-66.80624145851138
112,ODT,1234,4,winter,1000,4120,-66.80032081082528
113,ODT,1234,4,winter,1000,4120,-66.76290046163666
114,ODT,1234,4,winter,1000,4120,-66.72026201676532
115,ODT,1234,4,winter,1000,4120,-66.68087361748566
116,ODT,1234,4,winter,1000,4120,-66.64254893740033
117,ODT,1234,4,winter,1000,4120,-66.61009621759419
