episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,2468,10,winter,400,5120,-72.61903245307468
1,ODT,2468,10,winter,400,5120,-72.50423358519939
2,ODT,2468,10,winter,400,5120,-72.29382253548489
3,ODT,2468,10,winter,400,5120,-72.31172636727835
4,ODT,2468,10,winter,400,5120,-72.32329035559346
5,ODT,2468,10,winter,400,5120,-72.4550297195115
6,ODT,2468,10,winter,400,5120,-72.54891222430082
7,ODT,2468,10,winter,400,5120,-72.62094403564893
8,ODT,2468,10,winter,400,5120,-72.67603642934822
9,ODT,2468,10,winter,400,5120,-72.72000103190945
10,ODT,2468,10,winter,400,5120,-72.79991040804538
11,ODT,2468,10,winter,400,5120,-72.8639512033556
12,ODT,2468,10,winter,400,5120,-72.95538386803005
13,ODT,2468,10,winter,400,5120,-73.05180222443788
14,ODT,2468,10,winter,400,5120,-73.16635060394657
15,ODT,2468,10,winter,400,5120,-73.29743694050183
16,ODT,2468,10,winter,400,5120,-73.48592234597463
17,ODT,2468,10,winter,400,5120,-73.72185653782782
18,ODT,2468,10,winter,400,5120,-73.95843645785614
19,ODT,2468,10,winter,400,5120,-74.19629655789524
20,ODT,2468,10,winter,400,5120,-74.48248527568778
21,ODT,2468,10,winter,400,5120,-74.74300478856082
22,ODT,2468,10,winter,400,5120,-74.89371590764623
23,ODT,2468,10,winter,400,5120,-74.97967063866265
24,ODT,2468,10,winter,400,5120,-74.99890430942952
25,ODT,2468,10,winter,400,5120,-74.9668571708293
26,ODT,2468,10,winter,400,5120,-74.96476721695237
27,ODT,2468,10,winter,400,5120,-74.90012771620427
28,ODT,2468,10,winter,400,5120,-74.83117072738797
29,ODT,2468,10,winter,400,5120,-74.74934129246499
30,ODT,2468,10,winter,400,5120,-74.65590361671426
31,ODT,2468,10,winter,400,5120,-74.56895918221856
32,ODT,2468,10,winter,400,5120,-74.52366082438573
33,ODT,2468,10,winter,400,5120,-74.43666956691719
34,ODT,2468,10,winter,400,5120,-74.36953306829655
35,ODT,2468,10,winter,400,5120,-74.28595580284097
36,ODT,2468,10,winter,400,5120,-74.24009207288618
37,ODT,2468,10,winter,400,5120,-74.21061624596771
38,ODT,2468,10,winter,400,5120,-74.1378163695207
39,ODT,2468,10,winter,400,5120,-74.08705721753026
40,ODT,2468,10,winter,400,5120,-74.04552369201912
41,ODT,2468,10,winter,400,5120,-74.01167883937231
42,ODT,2468,10,winter,400,5120,-73.99690515015232
43,ODT,2468,10,winter,400,5120,-73.96053582197852
44,ODT,2468,10,winter,400,5120,-73.93670657872583
45,ODT,2468,10,winter,400,5120,-73.91369213855243
46,ODT,2468,10,winter,400,5120,-73.91172418768551
47,ODT,2468,10,winter,400,5120,-73.90041144968528
48,ODT,2468,10,winter,400,5120,-73.89504994174494
49,ODT,2468,10,winter,400,5120,-73.87460964959983
50,ODT,2468,10,winter,400,5120,-73.85039367952814
51,ODT,2468,10,winter,400,5120,-73.84003320696473
52,ODT,2468,10,winter,400,5120,-73.80702682908688
53,ODT,2468,10,winter,400,5120,-73.78437731713058
54,ODT,2468,10,winter,400,5120,-73.78011826463081
55,ODT,2468,10,winter,400,5120,-73.76680747035428
56,ODT,2468,10,winter,400,5120,-73.75833686771658
57,ODT,2468,10,winter,400,5120,-73.74684981071334
58,ODT,2468,10,winter,400,5120,-73.72693156027198
59,ODT,2468,10,winter,400,5120,-73.7239819738608
60,ODT,2468,10,winter,400,5120,-73.70595247636352
61,ODT,2468,10,winter,400,5120,-73.68000837106683
62,ODT,2468,10,winter,400,5120,-73.63896553614494
63,ODT,2468,10,winter,400,5120,-73.62212414656624
64,ODT,2468,10,winter,400,5120,-73.60553778994284
65,ODT,2468,10,winter,400,5120,-73.58540670925049
66,ODT,2468,10,winter,400,5120,-73.55492700887783
67,ODT,2468,10,winter,400,5120,-73.51797951444847
68,ODT,2468,10,winter,400,5120,-73.47890996722408
69,ODT,2468,10,winter,400,5120,-73.41183467487481
70,ODT,2468,10,winter,400,5120,-73.34686178480779
71,ODT,2468,10,winter,400,5120,-73.30120448968357
72,ODT,2468,10,winter,400,5120,-73.2539066227794
73,ODT,2468,10,winter,400,5120,-73.22419440223673
74,ODT,2468,10,winter,400,5120,-73.16437861062418
75,ODT,2468,10,winter,400,5120,-73.11300827178428
76,ODT,2468,10,winter,400,5120,-73.06352799258151
77,ODT,2468,10,winter,400,5120,-73.01211273918693
78,ODT,2468,10,winter,400,5120,-72.96213423126923
79,ODT,2468,10,winter,400,5120,-72.90682485883447
80,ODT,2468,10,winter,400,5120,-72.84049780041288
81,ODT,2468,10,winter,400,5120,-72.80360066763284
82,ODT,2468,10,winter,400,5120,-72.74630559666717
