episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,1234,20,autumn,200,4162,-64.5767011045217
1,ODT,1234,20,autumn,200,4162,-64.57755000724907
2,ODT,1234,20,autumn,200,4162,-64.66016813393192
3,ODT,1234,20,autumn,200,4162,-64.70150350355027
4,ODT,1234,20,autumn,200,4162,-64.62581881063029
5,ODT,1234,20,autumn,200,4162,-64.57702348238783
6,ODT,1234,20,autumn,200,4162,-64.5416135486623
7,ODT,1234,20,autumn,200,4162,-64.51485947660056
8,ODT,1234,20,autumn,200,4162,-64.54832114802252
9,ODT,1234,20,autumn,200,4162,-64.67226489752409
10,ODT,1234,20,autumn,200,4162,-64.70529647912413
11,ODT,1234,20,autumn,200,4162,-64.73107822474854
12,ODT,1234,20,autumn,200,4162,-64.79168181533444
13,ODT,1234,20,autumn,200,4162,-64.8608311962921
14,ODT,1234,20,autumn,200,4162,-64.9193605568682
15,ODT,1234,20,autumn,200,4162,-65.04849838573065
16,ODT,1234,20,autumn,200,4162,-65.22021745019882
17,ODT,1234,20,autumn,200,4162,-65.46949157493667
18,ODT,1234,20,autumn,200,4162,-65.80975198614794
19,ODT,1234,20,autumn,200,4162,-66.2031989805654
20,ODT,1234,20,autumn,200,4162,-66.51200855158984
21,ODT,1234,20,autumn,200,4162,-66.80323320547882
22,ODT,1234,20,autumn,200,4162,-67.08006302197983
23,ODT,1234,20,autumn,200,4162,-67.27085893189606
24,ODT,1234,20,autumn,200,4162,-67.37637883600004
25,ODT,1234,20,autumn,200,4162,-67.48312731205966
26,ODT,1234,20,autumn,200,4162,-67.58182181828039
27,ODT,1234,20,autumn,200,4162,-67.69168016628554
28,ODT,1234,20,autumn,200,4162,-67.75902096786105
29,ODT,1234,20,autumn,200,4162,-67.81380837219882
30,ODT,1234,20,autumn,200,4162,-67.83286834827238
31,ODT,1234,20,autumn,200,4162,-67.8582988920635
32,ODT,1234,20,autumn,200,4162,-67.87465347538212
33,ODT,1234,20,autumn,200,4162,-67.91963107753895
34,ODT,1234,20,autumn,200,4162,-67.96888487231419
35,ODT,1234,20,autumn,200,4162,-67.99477863700868
36,ODT,1234,20,autumn,200,4162,-68.0258752111497
37,ODT,1234,20,autumn,200,4162,-68.06888098650545
38,ODT,1234,20,autumn,200,4162,-68.09041679982248
39,ODT,1234,20,autumn,200,4162,-68.08557358982904
40,ODT,1234,20,autumn,200,4162,-68.09916690825389
41,ODT,1234,20,autumn,200,4162,-68.10051540635416
42,ODT,1234,20,autumn,200,4162,-68.07854850117602
43,ODT,1234,20,autumn,200,4162,-68.06888181358659
44,ODT,1234,20,autumn,200,4162,-68.07660365739734
45,ODT,1234,20,autumn,200,4162,-68.0293856016721
