episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,1234,20,winter,200,4117,-72.40642275201802
1,ODT,1234,20,winter,200,4117,-72.40633759804095
2,ODT,1234,20,winter,200,4117,-72.40587684355634
3,ODT,1234,20,winter,200,4117,-72.39981308881525
4,ODT,1234,20,winter,200,4117,-72.39569032065523
5,ODT,1234,20,winter,200,4117,-72.39185701412207
6,ODT,1234,20,winter,200,4117,-72.29325039536573
7,ODT,1234,20,winter,200,4117,-72.04874395917025
8,ODT,1234,20,winter,200,4117,-71.93255937149762
9,ODT,1234,20,winter,200,4117,-71.77211046283793
10,ODT,1234,20,winter,200,4117,-71.61093907999104
11,ODT,1234,20,winter,200,4117,-71.42082131272271
12,ODT,1234,20,winter,200,4117,-71.23243878129698
13,ODT,1234,20,winter,200,4117,-71.06877757426406
14,ODT,1234,20,winter,200,4117,-71.03589348250229
15,ODT,1234,20,winter,200,4117,-71.0858411724145
16,ODT,1234,20,winter,200,4117,-71.16730592443307
17,ODT,1234,20,winter,200,4117,-71.23948030846694
18,ODT,1234,20,winter,200,4117,-71.33810753250415
19,ODT,1234,20,winter,200,4117,-71.44247986094881
20,ODT,1234,20,winter,200,4117,-71.50481539521014
21,ODT,1234,20,winter,200,4117,-71.57536097095384
22,ODT,1234,20,winter,200,4117,-71.55316652363773
23,ODT,1234,20,winter,200,4117,-71.57363528315554
24,ODT,1234,20,winter,200,4117,-71.5128700597001
25,ODT,1234,20,winter,200,4117,-71.4572854396568
26,ODT,1234,20,winter,200,4117,-71.3932418068563
27,ODT,1234,20,winter,200,4117,-71.34630791771785
28,ODT,1234,20,winter,200,4117,-71.32520048991476
29,ODT,1234,20,winter,200,4117,-71.27202404208839
30,ODT,1234,20,winter,200,4117,-71.20136692657121
31,ODT,1234,20,winter,200,4117,-71.14527308604508
32,ODT,1234,20,winter,200,4117,-71.13287075722666
33,ODT,1234,20,winter,200,4117,-71.141215593183
34,ODT,1234,20,winter,200,4117,-71.13029634779323
35,ODT,1234,20,winter,200,4117,-71.12015927288375
36,ODT,1234,20,winter,200,4117,-71.10052330763887
37,ODT,1234,20,winter,200,4117,-71.10830905458042
38,ODT,1234,20,winter,200,4117,-71.08990247541355
39,ODT,1234,20,winter,200,4117,-71.08067909504311
40,ODT,1234,20,winter,200,4117,-71.06417795147215
41,ODT,1234,20,winter,200,4117,-71.03335670471193
42,ODT,1234,20,winter,200,4117,-71.0030302695259
43,ODT,1234,20,winter,200,4117,-70.9740622711869
44,ODT,1234,20,winter,200,4117,-70.9688705740955
45,ODT,1234,20,winter,200,4117,-70.92032637983088
46,ODT,1234,20,winter,200,4117,-70.83799270105803
47,ODT,1234,20,winter,200,4117,-70.75973252988068
48,ODT,1234,20,winter,200,4117,-70.69813420502891
49,ODT,1234,20,winter,200,4117,-70.63896925575773
50,ODT,1234,20,winter,200,4117,-70.55048644903609
51,ODT,1234,20,winter,200,4117,-70.47786886884745
52,ODT,1234,20,winter,200,4117,-70.40128442378003
53,ODT,1234,20,winter,200,4117,-70.33427603846938
54,ODT,1234,20,winter,200,4117,-70.24588879219894
55,ODT,1234,20,winter,200,4117,-70.16084500794587
56,ODT,1234,20,winter,200,4117,-70.0667364984524
57,ODT,1234,20,winter,200,4117,-69.97017899304686
58,ODT,1234,20,winter,200,4117,-69.88242712695471
59,ODT,1234,20,winter,200,4117,-69.80901386829547
60,ODT,1234,20,winter,200,4117,-69.75423116954948
61,ODT,1234,20,winter,200,4117,-69.68519538653065
62,ODT,1234,20,winter,200,4117,-69.62889005096147
63,ODT,1234,20,winter,200,4117,-69.55334875364282
64,ODT,1234,20,winter,200,4117,-69.47527281624744
65,ODT,1234,20,winter,200,4117,-69.39473929028601
66,ODT,1234,20,winter,200,4117,-69.32121085411634
67,ODT,1234,20,winter,200,4117,-69.27433393361814
68,ODT,1234,20,winter,200,4117,-69.19524631143231
69,ODT,1234,20,winter,200,4117,-69.10864047197879
70,ODT,1234,20,winter,200,4117,-69.02980696624189
71,ODT,1234,20,winter,200,4117,-68.96212406529773
72,ODT,1234,20,winter,200,4117,-68.88731261811867
73,ODT,1234,20,winter,200,4117,-68.80554481031918
74,ODT,1234,20,winter,200,4117,-68.7345966841408
75,ODT,1234,20,winter,200,4117,-68.66123188535035
200,ODT,1234,20,winter,200,4117,-68.59026794370735
201,ODT,1234,20,winter,200,4117,-68.51620183364075
202,ODT,1234,20,winter,200,4117,-68.45683916109665
203,ODT,1234,20,winter,200,4117,-68.40343990440525
204,ODT,1234,20,winter,200,4117,-68.35146824170081
205,ODT,1234,20,winter,200,4117,-68.28857042524811
206,ODT,1234,20,winter,200,4117,-68.21512836889715
207,ODT,1234,20,winter,200,4117,-68.15095788797946
208,ODT,1234,20,winter,200,4117,-68.09259283741598
209,ODT,1234,20,winter,200,4117,-68.03917556102948
210,ODT,1234,20,winter,200,4117,-67.97566424358224
211,ODT,1234,20,winter,200,4117,-67.90617973720134
212,ODT,1234,20,winter,200,4117,-67.84202879128297
213,ODT,1234,20,winter,200,4117,-67.7793891890366
214,ODT,1234,20,winter,200,4117,-67.7362156609445
215,ODT,1234,20,winter,200,4117,-67.68689173392602
216,ODT,1234,20,winter,200,4117,-67.65276153208505
217,ODT,1234,20,winter,200,4117,-67.59474766031416
218,ODT,1234,20,winter,200,4117,-67.54137872818895
219,ODT,1234,20,winter,200,4117,-67.48886639569082
220,ODT,1234,20,winter,200,4117,-67.43796768129943
221,ODT,1234,20,winter,200,4117,-67.3810820126399
222,ODT,1234,20,winter,200,4117,-67.32876799986519
223,ODT,1234,20,winter,200,4117,-67.29376600732807
224,ODT,1234,20,winter,200,4117,-67.24313186069274
225,ODT,1234,20,winter,200,4117,-67.20004196814605
226,ODT,1234,20,winter,200,4117,-67.15781407907221
227,ODT,1234,20,winter,200,4117,-67.12250403571542
228,ODT,1234,20,winter,200,4117,-67.07855033386915
229,ODT,1234,20,winter,200,4117,-67.0293851471262
230,ODT,1234,20,winter,200,4117,-66.99049117371534
231,ODT,1234,20,winter,200,4117,-66.94311096238609
232,ODT,1234,20,winter,200,4117,-66.89989621907092
233,ODT,1234,20,winter,200,4117,-66.86014151288609
234,ODT,1234,20,winter,200,4117,-66.82416510861026
235,ODT,1234,20,winter,200,4117,-66.79186978469836
236,ODT,1234,20,winter,200,4117,-66.751361508669
237,ODT,1234,20,winter,200,4117,-66.71409563864364
238,ODT,1234,20,winter,200,4117,-66.67774687015667
239,ODT,1234,20,winter,200,4117,-66.63888205100068
