episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,1234,1,summer,4000,4141,-64.48968864124929
1,ODT,1234,1,summer,4000,4141,-64.50646493027362
2,ODT,1234,1,summer,4000,4141,-65.07416629642903
3,ODT,1234,1,summer,4000,4141,-65.4328800018842
4,ODT,1234,1,summer,4000,4141,-65.84981753599475
5,ODT,1234,1,summer,4000,4141,-66.12536112614198
6,ODT,1234,1,summer,4000,4141,-66.32448768786557
7,ODT,1234,1,summer,4000,4141,-66.43222265019526
8,ODT,1234,1,summer,4000,4141,-66.59010424921024
9,ODT,1234,1,summer,4000,4141,-66.7863394288291
10,ODT,1234,1,summer,4000,4141,-66.9788311536707
11,ODT,1234,1,summer,4000,4141,-67.14133080969059
12,ODT,1234,1,summer,4000,4141,-67.27976171563334
13,ODT,1234,1,summer,4000,4141,-67.47025567280261
14,ODT,1234,1,summer,4000,4141,-67.7024168750137
15,ODT,1234,1,summer,4000,4141,-67.9473705089018
16,ODT,1234,1,summer,4000,4141,-68.14261849074077
17,ODT,1234,1,summer,4000,4141,-68.18370484775555
18,ODT,1234,1,summer,4000,4141,-68.20213947819904
19,ODT,1234,1,summer,4000,4141,-68.30596773400937
20,ODT,1234,1,summer,4000,4141,-68.24128082783466
21,ODT,1234,1,summer,4000,4141,-68.13566310618712
22,ODT,1234,1,summer,4000,4141,-68.06982953389702
23,ODT,1234,1,summer,4000,4141,-67.92610391761231
24,ODT,1234,1,summer,4000,4141,-67.67306897767138
25,ODT,1234,1,summer,4000,4141,-67.45054574714216
26,ODT,1234,1,summer,4000,4141,-67.20862069019371
27,ODT,1234,1,summer,4000,4141,-66.99620926210625
28,ODT,1234,1,summer,4000,4141,-66.78640473398664
29,ODT,1234,1,summer,4000,4141,-66.58008804666832
30,ODT,1234,1,summer,4000,4141,-66.39814734483643
31,ODT,1234,1,summer,4000,4141,-66.21725898414766
32,ODT,1234,1,summer,4000,4141,-66.03696552512174
33,ODT,1234,1,summer,4000,4141,-65.8667146190568
34,ODT,1234,1,summer,4000,4141,-65.73531573770128
35,ODT,1234,1,summer,4000,4141,-65.57451919067616
36,ODT,1234,1,summer,4000,4141,-65.43081847924827
37,ODT,1234,1,summer,4000,4141,-65.30343135754103
38,ODT,1234,1,summer,4000,4141,-65.1486421542724
39,ODT,1234,1,summer,4000,4141,-65.0101164563165
40,ODT,1234,1,summer,4000,4141,-64.89497075983996
41,ODT,1234,1,summer,4000,4141,-64.76921000340766
42,ODT,1234,1,summer,4000,4141,-64.65006429907254
43,ODT,1234,1,summer,4000,4141,-64.53610438831194
44,ODT,1234,1,summer,4000,4141,-64.43409774247313
45,ODT,1234,1,summer,4000,4141,-64.33656869695665
46,ODT,1234,1,summer,4000,4141,-64.24340546309256
47,ODT,1234,1,summer,4000,4141,-64.14744470125862
48,ODT,1234,1,summer,4000,4141,-64.06167640342427
49,ODT,1234,1,summer,4000,4141,-63.97287345159023
50,ODT,1234,1,summer,4000,4141,-63.88759983794181
51,ODT,1234,1,summer,4000,4141,-63.79922577165145
52,ODT,1234,1,summer,4000,4141,-63.72071197931782
53,ODT,1234,1,summer,4000,4141,-63.645063731289326
54,ODT,1234,1,summer,4000,4141,-63.5717997675201
55,ODT,1234,1,summer,4000,4141,-63.50729217611767
56,ODT,1234,1,summer,4000,4141,-63.46204924551635
57,ODT,1234,1,summer,4000,4141,-63.40202479826346
58,ODT,1234,1,summer,4000,4141,-63.34370589426008
59,ODT,1234,1,summer,4000,4141,-63.28165677639654
60,ODT,1234,1,summer,4000,4141,-63.22190732426961
61,ODT,1234,1,summer,4000,4141,-63.1644610993253
62,ODT,1234,1,summer,4000,4141,-63.10349000209253
63,ODT,1234,1,summer,4000,4141,-63.05463501153429
64,ODT,1234,1,summer,4000,4141,-62.99690747916333
65,ODT,1234,1,summer,4000,4141,-62.94130682952042
66,ODT,1234,1,summer,4000,4141,-62.8869942260179
67,ODT,1234,1,summer,4000,4141,-62.83402806131554
68,ODT,1234,1,summer,4000,4141,-62.78325047295629
69,ODT,1234,1,summer,4000,4141,-62.733922576380586
70,ODT,1234,1,summer,4000,4141,-62.69054939893758
71,ODT,1234,1,summer,4000,4141,-62.64848303940304
72,ODT,1234,1,summer,4000,4141,-62.611820364272845
73,ODT,1234,1,summer,4000,4141,-62.567024814800774
74,ODT,1234,1,summer,4000,4141,-62.523791947964554
75,ODT,1234,1,summer,4000,4141,-62.48602152370857
76,ODT,1234,1,summer,4000,4141,-62.445100517847365
77,ODT,1234,1,summer,4000,4141,-62.40932713556973
78,ODT,1234,1,summer,4000,4141,-62.37038219848776
79,ODT,1234,1,summer,4000,4141,-62.3320519865405
80,ODT,1234,1,summer,4000,4141,-62.29474270377864
81,ODT,1234,1,summer,4000,4141,-62.258238673712476
82,ODT,1234,1,summer,4000,4141,-62.223127142543085
83,ODT,1234,1,summer,4000,4141,-62.18554562557014
84,ODT,1234,1,summer,4000,4141,-62.15548350528301
85,ODT,1234,1,summer,4000,4141,-62.12239430525349
86,ODT,1234,1,summer,4000,4141,-62.09444230391362
87,ODT,1234,1,summer,4000,4141,-62.06374854220483
88,ODT,1234,1,summer,4000,4141,-62.0337367845893
89,ODT,1234,1,summer,4000,4141,-62.00437581712085
90,ODT,1234,1,summer,4000,4141,-61.97812646119095
91,ODT,1234,1,summer,4000,4141,-61.94648569147115
92,ODT,1234,1,summer,4000,4141,-61.91886998414325
93,ODT,1234,1,summer,4000,4141,-61.8916034706522
94,ODT,1234,1,summer,4000,4141,-61.867864883172
95,ODT,1234,1,summer,4000,4141,-61.845197805451
96,ODT,1234,1,summer,4000,4141,-61.822925268726394
97,ODT,1234,1,summer,4000,4141,-61.80022095708219
98,ODT,1234,1,summer,4000,4141,-61.77586477113738
99,ODT,1234,1,summer,4000,4141,-61.75203543167478
100,ODT,1234,1,summer,4000,4141,-61.731267969561046
101,ODT,1234,1,summer,4000,4141,-61.71148855857056
102,ODT,1234,1,summer,4000,4141,-61.68896775200221
103,ODT,1234,1,summer,4000,4141,-61.66628014474607
104,ODT,1234,1,summer,4000,4141,-61.64464959466267
105,ODT,1234,1,summer,4000,4141,-61.62605908183678
106,ODT,1234,1,summer,4000,4141,-61.60835252215541
107,ODT,1234,1,summer,4000,4141,-61.587790902334916
108,ODT,1234,1,summer,4000,4141,-61.567399160335626
109,ODT,1234,1,summer,4000,4141,-61.54746885054445
110,ODT,1234,1,summer,4000,4141,-61.52805859806096
111,ODT,1234,1,summer,4000,4141,-61.50897450040858
112,ODT,1234,1,summer,4000,4141,-61.48960853031373
113,ODT,1234,1,summer,4000,4141,-61.471199111725944
114,ODT,1234,1,summer,4000,4141,-61.453096623405884
115,ODT,1234,1,summer,4000,4141,-61.4348603810804
116,ODT,1234,1,summer,4000,4141,-61.41725529306524
117,ODT,1234,1,summer,4000,4141,-61.39961951322211
118,ODT,1234,1,summer,4000,4141,-61.38220141801482
119,ODT,1234,1,summer,4000,4141,-61.36537665489221
120,ODT,1234,1,summer,4000,4141,-61.349041743072725
121,ODT,1234,1,summer,4000,4141,-61.332930066610196
122,ODT,1234,1,summer,4000,4141,-61.317192717238406
123,ODT,1234,1,summer,4000,4141,-61.30159165210745
124,ODT,1234,1,summer,4000,4141,-61.28623812147182
125,ODT,1234,1,summer,4000,4141,-61.27118364487106
126,ODT,1234,1,summer,4000,4141,-61.25889735702107
127,ODT,1234,1,summer,4000,4141,-61.24631269819223
128,ODT,1234,1,summer,4000,4141,-61.23384400118165
129,ODT,1234,1,summer,4000,4141,-61.21899764707536
130,ODT,1234,1,summer,4000,4141,-61.20497193891742
131,ODT,1234,1,summer,4000,4141,-61.19115874148913
132,ODT,1234,1,summer,4000,4141,-61.1776075654233
133,ODT,1234,1,summer,4000,4141,-61.16420864048304
134,ODT,1234,1,summer,4000,4141,-61.15343279233848
135,ODT,1234,1,summer,4000,4141,-61.14000969648467
136,ODT,1234,1,summer,4000,4141,-61.127167868937235
137,ODT,1234,1,summer,4000,4141,-61.1145996476315
138,ODT,1234,1,summer,4000,4141,-61.10200902385916
139,ODT,1234,1,summer,4000,4141,-61.08972060139148
140,ODT,1234,1,summer,4000,4141,-61.07716386976727
141,ODT,1234,1,summer,4000,4141,-61.06446652344323
142,ODT,1234,1,summer,4000,4141,-61.05281994294867
143,ODT,1234,1,summer,4000,4141,-61.0410623768576
144,ODT,1234,1,summer,4000,4141,-61.0318753769891
145,ODT,1234,1,summer,4000,4141,-61.0227103033048
146,ODT,1234,1,summer,4000,4141,-61.01107585180992
147,ODT,1234,1,summer,4000,4141,-60.99995002226808
148,ODT,1234,1,summer,4000,4141,-60.98896391920854
149,ODT,1234,1,summer,4000,4141,-60.97554355357209
150,ODT,1234,1,summer,4000,4141,-60.9648563973798
151,ODT,1234,1,summer,4000,4141,-60.95661944201884
152,ODT,1234,1,summer,4000,4141,-60.94858791188277
153,ODT,1234,1,summer,4000,4141,-60.93839180958875
154,ODT,1234,1,summer,4000,4141,-60.92833063600204
155,ODT,1234,1,summer,4000,4141,-60.91842686672409
156,ODT,1234,1,summer,4000,4141,-60.90852491916924
157,ODT,1234,1,summer,4000,4141,-60.89884381147606
158,ODT,1234,1,summer,4000,4141,-60.88706829622215
159,ODT,1234,1,summer,4000,4141,-60.87557056679267
160,ODT,1234,1,summer,4000,4141,-60.86638836509755
161,ODT,1234,1,summer,4000,4141,-60.859356792388056
162,ODT,1234,1,summer,4000,4141,-60.848207284522076
163,ODT,1234,1,summer,4000,4141,-60.839353475639975
164,ODT,1234,1,summer,4000,4141,-60.830499140385214
165,ODT,1234,1,summer,4000,4141,-60.82165693855588
166,ODT,1234,1,summer,4000,4141,-60.8149000279899
167,ODT,1234,1,summer,4000,4141,-60.806170739790744
168,ODT,1234,1,summer,4000,4141,-60.79564085090456
169,ODT,1234,1,summer,4000,4141,-60.787054916251854
170,ODT,1234,1,summer,4000,4141,-60.77686436980388
171,ODT,1234,1,summer,4000,4141,-60.77055143765739
172,ODT,1234,1,summer,4000,4141,-60.7621956658805
173,ODT,1234,1,summer,4000,4141,-60.754239693304314
174,ODT,1234,1,summer,4000,4141,-60.74447615714324
175,ODT,1234,1,summer,4000,4141,-60.736537804798715
176,ODT,1234,1,summer,4000,4141,-60.728772969267276
177,ODT,1234,1,summer,4000,4141,-60.72118062961526
178,ODT,1234,1,summer,4000,4141,-60.71350802184001
