episode,algorithm,seed,num_aggs,season,eps_per_agg,exp_num,cumulative_reward
0,ODT,1234,4,autumn,1000,4165,-65.3302223818874
1,ODT,1234,4,autumn,1000,4165,-65.58009568587181
2,ODT,1234,4,autumn,1000,4165,-65.66298156270342
3,ODT,1234,4,autumn,1000,4165,-65.64122937331196
4,ODT,1234,4,autumn,1000,4165,-65.42983089621539
5,ODT,1234,4,autumn,1000,4165,-65.24517292383071
6,ODT,1234,4,autumn,1000,4165,-65.14900900850155
7,ODT,1234,4,autumn,1000,4165,-65.10907837190743
8,ODT,1234,4,autumn,1000,4165,-65.07453945679475
9,ODT,1234,4,autumn,1000,4165,-65.12054460756202
10,ODT,1234,4,autumn,1000,4165,-65.18066591644998
11,ODT,1234,4,autumn,1000,4165,-65.27168849805152
12,ODT,1234,4,autumn,1000,4165,-65.34792285986236
13,ODT,1234,4,autumn,1000,4165,-65.37757966639106
14,ODT,1234,4,autumn,1000,4165,-65.41801811866057
15,ODT,1234,4,autumn,1000,4165,-65.5160812879413
16,ODT,1234,4,autumn,1000,4165,-65.71924259469813
17,ODT,1234,4,autumn,1000,4165,-65.94064563097793
18,ODT,1234,4,autumn,1000,4165,-66.2824217670488
19,ODT,1234,4,autumn,1000,4165,-66.65224653618989
20,ODT,1234,4,autumn,1000,4165,-66.93975085336795
21,ODT,1234,4,autumn,1000,4165,-67.22294917820581
22,ODT,1234,4,autumn,1000,4165,-67.48156663738642
23,ODT,1234,4,autumn,1000,4165,-67.6660910789714
24,ODT,1234,4,autumn,1000,4165,-67.77591923150518
25,ODT,1234,4,autumn,1000,4165,-67.85789269057244
26,ODT,1234,4,autumn,1000,4165,-67.9519099455767
27,ODT,1234,4,autumn,1000,4165,-68.04858691585004
28,ODT,1234,4,autumn,1000,4165,-68.12092787631354
29,ODT,1234,4,autumn,1000,4165,-68.17207036918472
30,ODT,1234,4,autumn,1000,4165,-68.2038184486393
31,ODT,1234,4,autumn,1000,4165,-68.2255035046748
32,ODT,1234,4,autumn,1000,4165,-68.23073543795593
33,ODT,1234,4,autumn,1000,4165,-68.25787333602703
34,ODT,1234,4,autumn,1000,4165,-68.29741843769966
35,ODT,1234,4,autumn,1000,4165,-68.31421243731718
36,ODT,1234,4,autumn,1000,4165,-68.33667598399408
37,ODT,1234,4,autumn,1000,4165,-68.37804963625602
38,ODT,1234,4,autumn,1000,4165,-68.40442073402224
39,ODT,1234,4,autumn,1000,4165,-68.39798430157758
40,ODT,1234,4,autumn,1000,4165,-68.41021683504705
41,ODT,1234,4,autumn,1000,4165,-68.39823489567401
42,ODT,1234,4,autumn,1000,4165,-68.37515786723992
43,ODT,1234,4,autumn,1000,4165,-68.35866429604022
44,ODT,1234,4,autumn,1000,4165,-68.34885356359881
45,ODT,1234,4,autumn,1000,4165,-68.29583195143219
46,ODT,1234,4,autumn,1000,4165,-68.22897299428814
47,ODT,1234,4,autumn,1000,4165,-68.16499183772416
48,ODT,1234,4,autumn,1000,4165,-68.10368229156028
49,ODT,1234,4,autumn,1000,4165,-68.05492592990424
50,ODT,1234,4,autumn,1000,4165,-67.98383005057013
